Emp ID,Age in Yrs.,Weight in Kgs.,Age in Company (Years),Salary,Sales,State
124565,29.31,60,3.34,87602,236525.4,IA
124566,40.17,40,18.06,153794,261449.8,OH
124567,44.98,55,3.83,55239,27619.5,MS
124568,36.13,54,1.29,79575,214852.5,FL
124570,21.98,60,0.93,187623,243909.9,CT
124572,59.89,52,5.95,120826,169156.4,MO
124575,36.37,44,4.49,43932,109830,OR
124576,38.09,52,0.84,117546,82282.2,MD
124578,34.01,44,7.7,58171,174513,IL
124580,48.54,42,12.23,143953,71976.5,MI
124584,43.01,41,0.3,155516,202170.8,NC
124586,42.1,78,6.76,187275,337095,IL
124590,35.06,52,5.76,183994,478384.4,MA
124594,46.78,63,4.94,65244,143536.8,OH
124595,23.4,87,0.25,180714,307213.8,OH
124601,51.38,82,27.24,56612,90579.2,NE
124602,56.51,78,20.41,164660,131728,KY
124603,24.07,72,2.43,134973,202459.5,PA
124604,47.33,52,1.09,43839,105213.6,NC
124606,32.42,86,10.05,183645,440748,WV
124609,29.65,51,5.44,143860,330878,NJ
124611,28.19,61,1.66,118919,142702.8,IL
124613,32.8,77,0.9,98724,108596.4,ME
124616,54.64,60,3.79,135229,229889.3,IA
124617,48.37,49,0.19,105541,105541,NV
124620,42.47,53,11.27,181226,326206.8,CA
124622,47.11,57,17.16,171129,256693.5,NC
124626,27.31,87,2.14,71969,208710.1,TN
124628,30.76,56,8.2,177341,248277.4,WV
124631,30.1,65,6.77,66013,52810.4,MN
124632,27.67,63,4.45,169314,135451.2,VA
124637,30.33,41,3.21,47888,38310.4,KY
124643,36.05,63,5.3,54101,140662.6,NY
124647,36.72,65,6.86,114941,321834.8,NM
124650,58.2,50,15.16,193302,115981.2,MO
124652,38.16,84,4.79,138673,263478.7,TX
124654,42.7,55,0.78,140744,394083.2,LA
124656,34.92,64,3.77,81369,113916.6,CA
124657,33.2,46,9.49,196838,551146.4,MT
124661,26.04,68,2.98,161800,258880,CA
124662,57.04,52,22.56,144280,216420,MA
124664,31.38,86,2.03,50471,151413,PA
124666,26.86,77,2.77,128832,231897.6,CT
124667,32.98,65,4.77,72132,93771.6,IL
124668,46.6,42,22.29,54613,43690.4,CA
124669,32.05,54,10.22,47191,122696.6,IL
124671,36.58,79,5.24,68852,172130,OK
124673,22.72,65,0.44,176900,247660,NY
124675,54.03,58,14.18,75669,75669,WI
124677,28.54,54,6.1,119595,346825.5,MO
124678,54.1,65,1.54,185787,501624.9,NY
124679,44.37,47,13.83,79810,239430,TX
124680,41.4,89,17.59,126412,252824,FL
124684,48.3,66,12.58,110964,199735.2,AL
124686,58.87,84,14.09,113034,67820.4,MS
124688,55.01,41,10.22,102937,102937,GA
124691,57.05,43,5.31,193465,116079,AL
124698,59.94,60,11.78,93700,103070,MA
124700,24.87,63,1.14,118037,165251.8,ND
124704,34.77,56,0.22,129600,168480,TX
124706,54.26,56,24.03,89815,251482,KY
124707,23.17,74,1.06,45284,63397.6,AK
124709,44.63,50,19.83,69620,76582,MS
124712,38.28,51,15.93,133137,119823.3,VA
124713,56.02,49,5.39,46750,56100,VA
124714,52.51,52,21.74,58918,117836,CA
124716,59.22,58,21.27,68411,205233,PA
124718,24.49,61,2.67,77903,140225.4,NJ
124721,50.4,44,14.1,92142,64499.4,NC
124723,25.69,45,0.05,109057,218114,IL
124724,44.17,69,12.74,113803,238986.3,MI
124725,32.7,81,10.04,138139,165766.8,NY
124732,39.15,48,0.1,193629,503435.4,TX
124733,48.17,45,6.07,114664,286660,GA
124738,43.94,85,13.31,89118,115853.4,KY
124741,30.88,58,9.45,83767,92143.7,NC
124744,49.58,55,25.21,48728,102328.8,IL
124750,30.93,44,3.12,50194,110426.8,VA
124752,53.66,49,23.75,190000,513000,WV
124753,31.77,52,6.2,167734,385788.2,LA
124758,25.74,81,3.59,73321,73321,IL
124759,39.96,84,18.44,146935,323257,SD
124760,49.02,43,1.58,139513,139513,IL
124761,22.44,51,1.04,129415,271771.5,NE
124763,59.87,53,36.45,131486,157783.2,NC
124765,41.36,41,19.44,45099,121767.3,OK
124767,34.39,68,11.81,143049,100134.3,AK
124771,50.85,79,16.09,157288,330304.8,NC
124772,29.66,76,0.12,162034,243051,IA
124775,56.53,57,21.51,134418,268836,MO
124777,46.99,60,10.74,136488,81892.8,CA
124778,57.21,58,24.25,133813,307769.9,OH
124780,45.93,49,1.27,101450,81160,KS
124782,35.71,84,12.61,83930,83930,MO
124784,22.02,60,0.37,58989,53090.1,MN
124785,38.25,54,0.06,167037,233851.8,PA
124789,39.18,73,10.61,102311,306933,MA
124790,34.13,59,1.1,107057,149879.8,CA
124791,52.39,44,11.97,84791,84791,SC
124794,59.93,72,22.16,118620,260964,MO
124797,26.3,51,1.65,147703,443109,CO
124799,40.01,57,14.9,164618,197541.6,AZ
124802,41.18,48,8.89,144423,346615.2,MI
124803,35.04,90,5.46,72879,87454.8,MO
124805,23.47,40,2.15,151240,272232,NH
124807,47.12,54,22.59,126298,101038.4,MO
124808,59.61,49,32.99,158057,110639.9,IL
124812,40.42,42,4.1,135186,310927.8,MI
124817,35.08,73,2.75,124484,248968,OH
124823,33.64,59,1.79,167805,268488,PA
124827,33.72,76,6.33,171947,189141.7,PA
124830,58.13,53,14.1,41029,28720.3,OH
124833,59.43,58,14.89,138979,277958,IA
124836,56.84,55,13.59,89096,204920.8,NY
124837,38.25,73,12.19,165386,297694.8,WV
124838,48.35,89,13.3,113433,68059.8,MI
124839,42.18,71,0.26,41890,33512,CA
124840,42.39,63,5.37,130347,182485.8,FL
124842,22.7,73,0.64,83140,182908,MO
124843,59.23,69,11.23,68297,61467.3,SC
124845,33.26,52,5.06,146657,263982.6,VA
124846,50.84,58,14.79,75114,82625.4,MN
124847,30.67,45,2.77,94704,66292.8,OK
124848,22.03,71,0.16,111618,100456.2,IN
124850,51.51,69,10.65,121111,217999.8,CT
124851,48.12,52,24.88,64411,167468.6,NY
124860,33.01,66,2.02,168574,370862.8,NY
124866,38.02,89,10.4,150450,406215,IA
124868,43.69,49,6.07,76231,182954.4,MO
124870,56.84,56,6.81,97892,48946,NY
124876,57.25,62,9.92,183069,512593.2,AR
124877,52.37,66,27.47,180393,360786,GA
124878,46.09,49,1.77,89260,196372,KS
124879,46.42,44,22.56,79163,213740.1,PA
124882,48.57,52,3.82,184535,276802.5,FL
124886,46.05,47,16.11,146821,337688.3,CA
124888,24.96,46,0.97,136723,68361.5,IA
124889,55.34,68,13.29,111782,312989.6,CA
124890,27.1,46,1.64,123950,185925,FL
124891,36.68,43,4.43,44985,62979,AR
124896,41.98,41,4.82,159850,383640,OH
124897,43.85,47,19.23,130162,260324,AR
124898,41.65,42,8.38,169342,508026,SC
124901,33.66,57,4.25,92448,83203.2,MT
124906,26.78,49,4.25,187723,356673.7,AZ
124907,21.24,78,0.17,101336,131736.8,CA
124909,22.93,47,0.63,152684,213757.6,IL
124911,56.81,76,3.02,105477,116024.7,MO
124913,32.51,81,10.15,191259,306014.4,NY
124915,24.95,46,3.66,131884,184637.6,NY
124916,29.84,51,3.43,52919,142881.3,NY
124917,45.42,81,5.77,57665,161462,RI
124919,56.27,70,18.47,173135,502091.5,PA
124922,26.71,89,4.41,172530,379566,AK
124924,40.49,57,3.21,182023,382248.3,WA
124925,38.62,54,14.76,61202,61202,MA
124926,44.1,59,22.4,46358,64901.2,CO
124927,31.94,69,5.96,161828,97096.8,WI
124928,28.89,49,1.76,97707,263808.9,PA
124930,54.85,67,16.93,119367,226797.3,OK
124935,55.33,48,9.13,130931,104744.8,NC
124937,55.71,90,0.31,194447,155557.6,TX
124939,53.23,47,30.1,135072,297158.4,OK
124941,37.66,53,11.14,95287,190574,ME
124943,35.39,57,13.93,85190,110747,VA
124946,49.93,46,1.08,141284,141284,MO
124953,56.91,53,10.39,48941,127246.6,LA
124957,36.16,47,0.29,82770,49662,IN
124958,56.22,57,26.51,114529,286322.5,AL
124959,47.25,67,3.31,146287,380346.2,NE
124963,58.89,40,17.93,111248,189121.6,NE
124966,25.12,52,3.43,152499,198248.7,WV
124967,27.3,49,5.87,191679,536701.2,AK
124969,54.62,49,27.82,159316,382358.4,UT
124974,43.47,46,4.3,121602,340485.6,ME
124976,48.82,42,4.28,192540,308064,CO
124978,24.37,71,0.79,167599,150839.1,TX
124982,23.22,68,1.36,125138,225248.4,MN
124985,42.31,84,14.68,124534,136987.4,LA
124986,42.65,85,7.64,136702,136702,NM
124987,22.81,46,0.27,72580,137902,FL
124989,26.93,43,0.92,82073,49243.8,NY
124990,45.1,62,17.4,197543,474103.2,MN
124995,34.25,49,12.18,199009,477621.6,IA
124997,54.16,76,22.46,120043,72025.8,NH
124998,25.6,85,4.12,53246,79869,CA
125002,51.13,56,16.93,178209,267313.5,PA
125012,56.67,57,18.64,58249,75723.7,MI
125019,35.69,86,9.59,118485,225121.5,TX
125020,42.38,52,12.63,61786,148286.4,MN
125023,57.37,82,17.5,137470,316181,OK
125024,49.36,66,19.58,53759,32255.4,NY
125026,46.16,56,17.63,159131,79565.5,MS
125027,36.22,53,2.35,171299,85649.5,MT
125030,35.33,51,3.51,59971,101950.7,IN
125032,52.3,71,9.33,175441,245617.4,KY
125036,23.12,41,1.35,137726,316769.8,AL
125039,21.38,76,0.32,186399,93199.5,MA
125040,55.16,54,3.95,80422,241266,FL
125041,49.86,66,27.85,195892,97946,WI
125042,25.43,68,2.08,89915,80923.5,KY
125048,45.33,41,7.08,175092,192601.2,TX
125050,37.62,72,8.55,135307,94714.9,IA
125051,30.98,72,7.39,41498,33198.4,CA
125052,40.33,50,0.4,186655,522634,GA
125053,36.5,50,12.72,92846,92846,SD
125057,41.54,54,13.65,126675,215347.5,NM
125060,52.44,57,19.57,140914,169096.8,NY
125062,59.31,61,19.22,93707,140560.5,AZ
125063,33.91,58,7.72,78864,173500.8,IN
125064,45.79,55,22.01,68766,192544.8,NJ
125065,33.51,43,4.74,53922,156373.8,WY
125066,52.76,90,5.11,161970,145773,MO
125067,54.37,72,11.95,83005,83005,TX
125068,36.37,70,4.12,75583,52908.1,AL
125070,55.35,51,32.69,180956,380007.6,CA
125071,24.93,55,3.45,116834,81783.8,ME
125075,41.23,55,5.12,93964,244306.4,NJ
125076,45.95,55,22.24,175000,420000,IA
125077,28.27,74,5.92,179746,323542.8,IA
125078,41.42,51,12.53,150058,75029,PA
125081,58.29,58,31.33,198731,337842.7,NY
125082,26.36,57,4.41,127188,343407.6,KS
125083,59.49,63,33.56,82656,90921.6,IL
125084,32.77,52,3.09,163692,212799.6,GA
125086,57.9,80,27.48,119161,107244.9,CA
125089,58.11,75,32.7,42267,97214.1,TX
125090,56.62,58,19.99,199592,459061.6,VA
125091,46.01,46,4.01,169905,390781.5,WA
125092,57.43,78,33.79,174651,244511.4,MA
125095,40.93,53,6.42,105178,189320.4,ME
125097,37.76,55,6.19,178792,196671.2,MD
125103,52.85,44,15.94,81703,220598.1,NC
125106,45.43,76,20.15,172231,310015.8,MI
125110,46.95,88,6.41,114927,91941.6,FL
125111,45.04,44,4.12,154107,416088.9,NJ
125114,56.03,70,14.64,57623,57623,IL
125115,41.81,77,7.13,165671,463878.8,CA
125124,50.35,52,27.81,124676,199481.6,GA
125130,53.81,90,6.86,42430,59402,IN
125135,22.28,60,0.41,58740,123354,IL
125136,42.74,59,13.61,78330,234990,NY
125138,48.59,52,7.94,122256,256737.6,GA
125140,21.8,47,0.13,62881,169778.7,TN
125142,55.61,51,28.52,99386,218649.2,NE
125144,21.77,57,0.24,67023,53618.4,MO
125145,46.27,41,16.4,44757,58184.1,OK
125146,54.4,80,19.02,152805,366732,MI
125147,22.66,58,1.47,137961,220737.6,NE
125148,21.43,41,0.18,169719,322466.1,TX
125149,26.87,41,2.75,90754,127055.6,NY
125154,39.99,64,17.19,171185,445081,LA
125156,37.47,63,7.07,89545,268635,NY
125161,28.29,52,4.11,105854,296391.2,WV
125163,24.79,70,0.98,137613,96329.1,MN
125164,44.79,68,14.16,191636,344944.8,CA
125167,26.67,77,1.34,87730,105276,MI
125168,40.23,41,0.09,188356,489725.6,AR
125175,33.63,44,1.87,110857,243885.4,OH
125177,49.87,44,6.14,120349,96279.2,AZ
125178,36.25,59,8.84,83240,116536,NJ
125183,49.65,42,3.51,87381,52428.6,NC
125186,23.33,43,0.75,143476,143476,SC
125187,33.1,51,9.67,160391,240586.5,AZ
125188,32.25,64,1.45,123281,147937.2,NC
125190,56.53,58,2.26,78750,126000,MI
125193,54.5,53,21.77,43711,21855.5,NY
125194,24.05,66,2.12,159181,191017.2,UT
125199,39.28,47,13.24,182912,274368,VA
125204,55.42,83,2.76,164788,82394,TX
125207,40.7,54,6,60882,36529.2,MS
125208,47.27,54,7.19,149340,403218,OH
125212,22.82,89,0.18,50179,140501.2,MD
125214,30.65,52,7.73,59672,29836,NY
125217,23.15,68,0.06,123189,369567,IA
125221,32.96,52,4.44,169186,287616.2,CA
125222,28.93,50,4.26,139498,348745,WA
125224,58.72,67,17.4,45689,114222.5,NV
125225,34,89,5.45,126725,190087.5,FL
125226,53.04,83,12.98,138893,152782.3,IL
125228,59.42,53,19.26,57253,166033.7,OH
125231,47.9,82,4.45,98504,197008,CA
125232,41.03,55,14.65,83660,75294,FL
125233,54.72,46,16.3,157274,141546.6,IA
125234,35.3,55,6.25,78309,70478.1,WI
125236,28.49,49,3.91,95223,285669,NV
125238,22.92,59,0.34,131728,79036.8,CA
125239,49.77,40,26.29,109462,295547.4,WV
125240,27.3,54,3.76,197920,514592,SC
125241,27.94,66,3.57,133798,66899,MO
125242,36.34,73,6.17,54833,71282.9,MN
125243,27.74,52,4.31,113603,170404.5,MN
125247,53.51,74,19.76,181866,381918.6,MN
125250,42.01,40,13.23,161671,323342,IL
125253,24.31,89,0.91,156320,328272,VA
125255,58.92,78,36.85,192825,269955,NJ
125256,27.02,49,4.7,79426,174737.2,WA
125257,59.26,44,12.27,57160,85740,NC
125258,21.76,76,0.41,61906,173336.8,CA
125260,55.55,48,31.77,90989,172879.1,IA
125261,28.77,89,5.4,186869,485859.4,IN
125262,24.36,77,1.22,157181,235771.5,NE
125263,35.28,65,3.63,78216,93859.2,IA
125266,32.35,83,6.79,112045,190476.5,GA
125267,59.68,64,8.69,55346,166038,CA
125277,35.04,58,6.44,53531,32118.6,CA
125280,39.3,44,15.9,117048,187276.8,SC
125281,25.9,48,0.28,72516,188541.6,MA
125282,27.08,54,2.28,50251,40200.8,TX
125285,52.61,79,17.66,113767,341301,PA
125290,27.93,47,5.65,88221,264663,CA
125291,29.21,81,6.23,184101,239331.3,NY
125292,48.45,88,21.79,181425,399135,NY
125293,46.65,57,13.05,45760,22880,WY
125295,22.72,70,1.35,111953,111953,NC
125297,46.86,72,16.21,64746,58271.4,OH
125301,29.76,82,2.4,133009,332522.5,TN
125303,38.84,81,14.64,93224,279672,CA
125304,27.02,46,3.58,139826,97878.2,CA
125305,56.73,52,31.3,186428,372856,OH
125306,24.7,65,3.57,149318,253840.6,CT
125307,25.57,51,2.96,154064,154064,OR
125308,29.09,87,0.08,124377,124377,NC
125311,37.14,90,6.12,96760,261252,WA
125312,22.65,42,0.08,81916,49149.6,MO
125313,56.67,59,26.19,44807,76171.9,WI
125315,41.21,83,10.01,138011,207016.5,WA
125321,29.38,48,2.92,132055,303726.5,TX
125322,58.57,41,32.22,148969,417113.2,DE
125324,30.39,69,3.62,62582,118905.8,IL
125325,57.7,67,28.28,170630,409512,MO
125333,31.81,54,8.76,181589,217906.8,TX
125335,55,71,32.85,92526,194304.6,CO
125336,38.52,43,9.73,168816,303868.8,IA
125337,48.72,56,23.12,109441,87552.8,MO
125346,43.77,80,17.68,41434,66294.4,KS
125349,37.41,88,3.24,82685,181907,CA
125352,57.66,58,7.31,126611,151933.2,WV
125356,59.64,68,15.35,180030,180030,OH
125357,37.86,41,1.29,101065,202130,KY
125364,43.52,63,15.09,176145,369904.5,PA
125367,43.05,45,7.82,57395,143487.5,CA
125368,29.75,44,5.7,103997,176794.9,NM
125370,51.58,54,30.12,155345,279621,IL
125372,46.03,51,9.55,179682,269523,PA
125374,21.63,49,0.22,196596,550468.8,SC
125375,52.44,64,19.62,95365,123974.5,ID
125376,52.4,55,1.99,73100,102340,UT
125377,54.03,50,3.59,195991,548774.8,MO
125378,49.32,57,20.46,82592,247776,MD
125380,26.24,76,5.04,65073,65073,NC
125382,51.16,42,0.11,177867,320160.6,TX
125383,55.61,71,18.67,121168,339270.4,CA
125384,22.09,57,0.08,160348,208452.4,ND
125388,54.6,53,7.36,68610,157803,GA
125389,54.4,52,31.68,107790,323370,NC
125393,40.33,42,16.72,62654,100246.4,CO
125395,25.47,44,2.84,121424,267132.8,HI
125396,53.93,51,24.32,106580,266450,CA
125399,28.31,57,1.12,44529,66793.5,NY
125401,31.77,85,1.59,54022,64826.4,NY
125407,43.18,55,0.12,109512,65707.2,NE
125408,42.72,58,15.23,148692,208168.8,CA
125409,28.87,77,2.66,153438,306876,IA
125410,59.65,84,14.28,74473,148946,IN
125412,28.63,57,6.31,175099,490277.2,CA
125413,27.09,54,3.59,130568,300306.4,IA
125418,51.07,51,28.75,127287,330946.2,IN
125421,39.82,60,3.39,126682,291368.6,MN
125423,32.32,46,6.92,136175,367672.5,TX
125424,50.87,48,21.36,106488,127785.6,PA
125426,48.96,53,27.68,123402,246804,CA
125427,50.3,58,26.21,59281,41496.7,SC
125430,59.39,42,32.39,100531,241274.4,MD
125431,44.65,66,18.14,63422,177581.6,IN
125434,59.76,55,24.32,195806,313289.6,VA
125436,56.39,46,29.71,45298,131364.2,CA
125439,24.8,61,0.54,158092,79046,MN
125441,27.63,73,0.66,110885,332655,TX
125442,52.21,66,9.12,108210,324630,CA
125443,54.39,55,26.4,162233,97339.8,KS
125445,27.99,55,0.56,61003,67103.3,IA
125446,39.85,40,5.39,115027,310572.9,IA
125447,41.92,52,14.11,173797,173797,LA
125449,26.2,41,0.7,114422,183075.2,SC
125451,53.08,57,7.75,96902,251945.2,NY
125459,59.87,87,19.98,161885,178073.5,IA
125460,48.01,51,26.45,174053,487348.4,IA
125461,34.93,54,11.07,60654,78850.2,MO
125462,55.13,46,8.74,114678,240823.8,MO
125469,48.36,83,7.04,118214,141856.8,WV
125470,39.44,49,1.61,46671,79340.7,NY
125474,28.12,45,5.07,137200,411600,CA
125475,55.63,48,3.03,154114,200348.2,NC
125476,40.62,88,17.9,173704,295296.8,FL
125478,30.96,43,9.26,148763,342154.9,WA
125479,47.01,49,6.98,111654,122819.4,TX
125480,32.99,57,2.11,192689,539529.2,OH
125481,40.53,46,1.7,155580,311160,PA
125482,59.83,46,30.4,118471,308024.6,GA
125483,30.67,52,7.91,157651,441422.8,TX
125484,28.78,68,4.41,59096,135920.8,PA
125485,27.76,88,1.01,105698,169116.8,PA
125486,38.96,78,0.33,179312,268968,CA
125487,39.61,55,2.59,65913,158191.2,WI
125488,25.16,73,3.12,63237,120150.3,KY
125490,30.7,58,3.37,171285,325441.5,TX
125491,38.68,60,0.87,119332,155131.6,ND
125493,30.24,51,3.08,86969,95665.9,OH
125494,21.24,76,0.17,148414,281986.6,UT
125495,50.1,52,7.24,76871,61496.8,PA
125500,38.22,50,8.89,43903,127318.7,VA
125502,22.35,54,0.38,171541,325927.9,FL
125504,40.11,60,9.88,70310,140620,IL
125505,52.09,51,12.07,151346,75673,NH
125508,59.67,62,16.54,96717,183762.3,NM
125511,42.1,42,20.96,110956,310676.8,UT
125513,22.51,40,0.12,140039,182050.7,IL
125514,37.21,47,3,194063,135844.1,NC
125515,54.93,67,26.85,171797,360773.7,CO
125516,58.79,48,21.87,127266,127266,OH
125518,33.85,59,8.94,67891,176516.6,NC
125521,51.52,76,4.86,143576,229721.6,CA
125523,28.14,47,0.74,99044,99044,IL
125524,30.38,40,5.76,115959,266705.7,MT
125525,38.42,44,6.02,93693,178016.7,NH
125529,51.4,43,4.42,188968,472420,WV
125530,59.16,52,1.62,124846,374538,PA
125534,34.7,56,9.61,45276,27165.6,NC
125538,22.51,74,0.08,52094,46884.6,VA
125541,24.39,60,0.15,120356,84249.2,CA
125547,26.87,52,1.85,156256,250009.6,NY
125548,53.42,48,27.28,126569,367050.1,WI
125551,23.15,41,0.55,106374,180835.8,TX
125553,32.88,64,3.81,81432,130291.2,NC
125554,44.31,56,6.12,189480,284220,OK
125559,52,49,25.93,193622,96811,ID
125567,33.75,53,0.84,167471,167471,WV
125571,28.45,54,1.83,97998,186196.2,NH
125573,22.27,58,1.05,65635,91889,IA
125576,40.61,40,1.73,114308,68584.8,FL
125578,41.75,41,15.14,150812,180974.4,IA
125579,56.7,54,21.91,59679,137261.7,VT
125580,47.15,43,7.74,91437,173730.3,PA
125581,51.85,90,19.79,157629,315258,IL
125586,33.33,47,5.36,119915,347753.5,TX
125588,58.21,61,19.04,178685,142948,KS
125590,22.62,52,0.46,104467,292507.6,CA
125592,42.7,41,16.94,175405,403431.5,OH
125594,57.78,89,19.09,143042,371909.2,OH
125595,53.02,46,25.93,177476,425942.4,NM
125598,59.75,57,2.44,135015,351039,PA
125599,53.81,53,20.32,105328,189590.4,MN
125601,59.89,50,27.24,176266,405411.8,WV
125603,57.03,49,10.32,173590,329821,FL
125606,39.96,56,18.38,111540,301158,PA
125609,33.98,76,8.34,194646,116787.6,KY
125612,24.16,63,1.2,132596,212153.6,SD
125614,22.9,65,1.24,50955,96814.5,FL
125616,37.08,78,8.48,171171,462161.7,IL
125618,38.53,57,12.04,69940,167856,OH
125622,31.7,71,5.45,88925,106710,NC
125627,24.57,46,0.11,85645,162725.5,TX
125629,33.91,83,12.72,53282,58610.2,MA
125631,41.96,60,16.57,139064,305940.8,MN
125634,59.11,53,3.51,126291,164178.3,IN
125637,55.59,87,26.01,91252,255505.6,FL
125638,21.41,69,0.28,164866,82433,OH
125639,23.82,46,1.04,73733,191705.8,NY
125642,46.16,80,8.15,65706,124841.4,OH
125643,51.05,69,2.99,85296,213240,PA
125645,27.64,50,3.27,52933,121745.9,PA
125647,34.81,79,0.69,96860,213092,MA
125648,59.3,57,18.3,59750,173275,KS
125649,26.1,42,2.34,57075,97027.5,FL
125651,53.39,43,29.43,199556,119733.6,MO
125652,38.72,85,11.18,155025,310050,OK
125654,38.75,40,8.95,61216,116310.4,CA
125656,40.3,68,7.68,119986,131984.6,PA
125659,47.22,64,16.39,188249,150599.2,OR
125660,32.34,52,7.83,124128,211017.6,TX
125662,21.84,43,0.68,42487,76476.6,KY
125665,22.34,56,0.87,106004,159006,TX
125667,37.08,58,9.34,137762,344405,UT
125668,54.41,56,11.74,189110,226932,UT
125669,58.88,58,2.77,90555,135832.5,PA
125670,42.69,88,19.75,53446,80169,CA
125672,40.93,54,19.35,77782,210011.4,WA
125673,41.17,80,9.4,151396,393629.6,WV
125674,56.4,48,2.04,129130,245347,ME
125675,21.84,60,0.44,153467,168813.7,TX
125676,55.6,56,7.63,173057,138445.6,WA
125678,21.71,55,0.08,71826,208295.4,CA
125681,25,55,3.82,44209,39788.1,NC
125682,28.53,55,2.34,194113,116467.8,MA
125683,32.47,79,7.66,107726,107726,IL
125684,56.5,55,26.44,127316,292826.8,AL
125686,54.2,60,20.62,67941,142676.1,CT
125688,35.54,53,0.34,138879,305533.8,MS
125690,24.78,44,3.38,86926,156466.8,TX
125691,32.37,54,6.58,153118,76559,GA
125695,54.49,69,12.91,95814,239535,NC
125696,29.7,53,0.87,191693,402555.3,WV
125700,59.78,51,13.13,92533,55519.8,OR
125701,51.96,57,1.65,146557,307769.7,WI
125703,29.16,47,1.04,72338,36169,PA
125704,36.71,48,10.19,62241,118257.9,PA
125706,55.32,61,12.44,155445,108811.5,ND
125707,57.52,79,25.99,125757,364695.3,MI
125709,41.63,58,14.18,169684,509052,GA
125711,24.02,78,0.01,137321,192249.4,ND
125712,24.01,52,2.25,92789,222693.6,SD
125715,53.61,68,22.76,72594,101631.6,MI
125717,47.47,56,11.38,123943,111548.7,SC
125718,47.02,56,20.58,94255,56553,TX
125719,50.89,70,0.16,91580,82422,SC
125720,29.12,59,6.19,180037,288059.2,KS
125730,30.96,90,0.99,185645,538370.5,TN
125735,49.01,62,13.02,125665,100532,WV
125737,54.87,47,8.05,157423,283361.4,NY
125738,46.99,50,4.32,162169,308121.1,PA
125742,55.68,88,34.26,173733,86866.5,KS
125744,31.83,56,6.45,72502,72502,MI
125746,26.66,63,4.56,192718,115630.8,OH
125749,26.17,45,2.82,172523,396802.9,PA
125750,38.49,40,17.12,78714,204656.4,NM
125752,47.34,75,8.15,76038,144472.2,PA
125757,46.2,57,8.45,176060,88030,NJ
125763,22.25,52,0.11,120826,350395.4,WA
125764,22.34,40,1.19,125572,138129.2,KY
125765,36.76,85,7.15,103307,268598.2,NY
125767,52.14,51,17.47,63522,165157.2,FL
125769,35.85,81,3.5,149304,432981.6,IL
125771,40.1,77,11.63,82507,222768.9,VA
125772,26.72,75,4.39,121687,182530.5,NE
125775,33.55,53,3.55,192625,365987.5,IL
125780,29.37,65,1.59,152235,76117.5,NY
125783,34.94,84,10.12,173896,382571.2,MA
125784,34.05,64,3.8,67919,122254.2,LA
125789,31.54,44,6.73,175362,192898.2,FL
125790,53.12,51,29.32,69385,180401,SC
125800,24.24,50,1.45,129016,348343.2,IN
125801,27.32,45,5.08,148606,356654.4,NY
125802,51.7,87,22.54,111497,167245.5,NY
125804,43.05,63,1.53,52122,109456.2,TX
125805,25.22,62,1.1,167592,117314.4,TX
125810,23.52,57,2.16,100190,50095,NJ
125811,35.71,45,7.9,50912,142553.6,NY
125816,40.62,51,15.68,128668,386004,PA
125818,26.55,82,4.04,111148,333444,WI
125819,41.24,59,8.65,108473,292877.1,ND
125822,50.66,45,22.76,199001,318401.6,VA
125824,31.09,47,5.55,147048,308800.8,TX
125825,25.67,57,3.5,193650,464760,MI
125832,54.64,55,20.14,170175,170175,NE
125834,35.65,58,7.98,68944,206832,AR
125835,59.7,66,1.71,73690,169487,IL
125837,43.4,42,8.95,152050,106435,OH
125838,31.8,59,0.26,129785,363398,NY
125839,24.58,51,0.82,58242,128132.4,TX
